dataset,stem,n_residues,model,mode,predictor,neff_tier,fold_verdict,seq_leakage,msa_neff,length,range,cut,precision,n_candidate,n_true,n_top,eval_set
foldbench_monomer,8jup_A,327,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.10703363914373089,39948,230,327,eval-test
foldbench_monomer,8jup_A,327,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.1411042944785276,39948,230,163,eval-test
foldbench_monomer,8jup_A,327,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.15384615384615385,39948,230,65,eval-test
foldbench_monomer,8jup_A,327,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.12608695652173912,39948,230,230,eval-test
foldbench_monomer,8jup_A,327,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.895734000792544,39948,230,39948,eval-test
foldbench_monomer,8jup_A,327,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.07951070336391437,1548,32,327,eval-test
foldbench_monomer,8jup_A,327,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.08588957055214724,1548,32,163,eval-test
foldbench_monomer,8jup_A,327,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.13846153846153847,1548,32,65,eval-test
foldbench_monomer,8jup_A,327,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.125,1548,32,32,eval-test
foldbench_monomer,8jup_A,327,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.8774220811345645,1548,32,1548,eval-test
foldbench_monomer,8jup_A,327,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.07951070336391437,2896,35,327,eval-test
foldbench_monomer,8jup_A,327,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.12883435582822086,2896,35,163,eval-test
foldbench_monomer,8jup_A,327,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.18461538461538463,2896,35,65,eval-test
foldbench_monomer,8jup_A,327,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.2,2896,35,35,eval-test
foldbench_monomer,8jup_A,327,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.9211414590303091,2896,35,2896,eval-test
foldbench_monomer,8jup_A,327,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.0672782874617737,35504,163,327,eval-test
foldbench_monomer,8jup_A,327,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.06748466257668712,35504,163,163,eval-test
foldbench_monomer,8jup_A,327,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.06153846153846154,35504,163,65,eval-test
foldbench_monomer,8jup_A,327,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.06748466257668712,35504,163,163,eval-test
foldbench_monomer,8jup_A,327,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.882128597053458,35504,163,35504,eval-test
foldbench_monomer,8jv2_A,361,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.1523545706371191,62835,394,361,eval-test
foldbench_monomer,8jv2_A,361,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.19444444444444445,62835,394,180,eval-test
foldbench_monomer,8jv2_A,361,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.2777777777777778,62835,394,72,eval-test
foldbench_monomer,8jv2_A,361,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.1446700507614213,62835,394,394,eval-test
foldbench_monomer,8jv2_A,361,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.8449214637297813,62835,394,62835,eval-test
foldbench_monomer,8jv2_A,361,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.09141274238227147,2109,49,361,eval-test
foldbench_monomer,8jv2_A,361,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.14444444444444443,2109,49,180,eval-test
foldbench_monomer,8jv2_A,361,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.2638888888888889,2109,49,72,eval-test
foldbench_monomer,8jv2_A,361,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.30612244897959184,2109,49,49,eval-test
foldbench_monomer,8jv2_A,361,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.8687636219536359,2109,49,2109,eval-test
foldbench_monomer,8jv2_A,361,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.11080332409972299,4110,62,361,eval-test
foldbench_monomer,8jv2_A,361,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.16111111111111112,4110,62,180,eval-test
foldbench_monomer,8jv2_A,361,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.1388888888888889,4110,62,72,eval-test
foldbench_monomer,8jv2_A,361,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.12903225806451613,4110,62,62,eval-test
foldbench_monomer,8jv2_A,361,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.8777273524161673,4110,62,4110,eval-test
foldbench_monomer,8jv2_A,361,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.05263157894736842,56616,283,361,eval-test
foldbench_monomer,8jv2_A,361,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.08888888888888889,56616,283,180,eval-test
foldbench_monomer,8jv2_A,361,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.1388888888888889,56616,283,72,eval-test
foldbench_monomer,8jv2_A,361,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.06007067137809187,56616,283,283,eval-test
foldbench_monomer,8jv2_A,361,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.8216066764524105,56616,283,56616,eval-test
foldbench_monomer,8jws_A,127,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.3228346456692913,6216,108,127,eval-test
foldbench_monomer,8jws_A,127,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.49206349206349204,6216,108,63,eval-test
foldbench_monomer,8jws_A,127,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.8,6216,108,25,eval-test
foldbench_monomer,8jws_A,127,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.35185185185185186,6216,108,108,eval-test
foldbench_monomer,8jws_A,127,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.8829851257609935,6216,108,6216,eval-test
foldbench_monomer,8jws_A,127,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.14960629921259844,651,23,127,eval-test
foldbench_monomer,8jws_A,127,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.2222222222222222,651,23,63,eval-test
foldbench_monomer,8jws_A,127,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.32,651,23,25,eval-test
foldbench_monomer,8jws_A,127,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.34782608695652173,651,23,23,eval-test
foldbench_monomer,8jws_A,127,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.9225630019385213,651,23,651,eval-test
foldbench_monomer,8jws_A,127,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.16535433070866143,1194,35,127,eval-test
foldbench_monomer,8jws_A,127,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.2222222222222222,1194,35,63,eval-test
foldbench_monomer,8jws_A,127,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.4,1194,35,25,eval-test
foldbench_monomer,8jws_A,127,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.3142857142857143,1194,35,35,eval-test
foldbench_monomer,8jws_A,127,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.8862319733760631,1194,35,1194,eval-test
foldbench_monomer,8jws_A,127,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.1732283464566929,4371,50,127,eval-test
foldbench_monomer,8jws_A,127,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.31746031746031744,4371,50,63,eval-test
foldbench_monomer,8jws_A,127,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.56,4371,50,25,eval-test
foldbench_monomer,8jws_A,127,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.36,4371,50,50,eval-test
foldbench_monomer,8jws_A,127,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.8374913214533672,4371,50,4371,eval-test
foldbench_monomer,8cjd_A,663,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.14630467571644043,198150,792,663,eval-test
foldbench_monomer,8cjd_A,663,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.2084592145015106,198150,792,331,eval-test
foldbench_monomer,8cjd_A,663,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.3409090909090909,198150,792,132,eval-test
foldbench_monomer,8cjd_A,663,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.13383838383838384,198150,792,792,eval-test
foldbench_monomer,8cjd_A,663,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.8197740734650183,198150,792,198150,eval-test
foldbench_monomer,8cjd_A,663,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.11010558069381599,3708,93,663,eval-test
foldbench_monomer,8cjd_A,663,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.14803625377643503,3708,93,331,eval-test
foldbench_monomer,8cjd_A,663,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.23484848484848486,3708,93,132,eval-test
foldbench_monomer,8cjd_A,663,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.27956989247311825,3708,93,93,eval-test
foldbench_monomer,8cjd_A,663,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.8976070435312838,3708,93,3708,eval-test
foldbench_monomer,8cjd_A,663,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.09803921568627451,7206,107,663,eval-test
foldbench_monomer,8cjd_A,663,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.1268882175226586,7206,107,331,eval-test
foldbench_monomer,8cjd_A,663,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.1893939393939394,7206,107,132,eval-test
foldbench_monomer,8cjd_A,663,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.22429906542056074,7206,107,107,eval-test
foldbench_monomer,8cjd_A,663,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.9003736211365824,7206,107,7206,eval-test
foldbench_monomer,8cjd_A,663,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.06485671191553545,187236,592,663,eval-test
foldbench_monomer,8cjd_A,663,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.09365558912386707,187236,592,331,eval-test
foldbench_monomer,8cjd_A,663,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.13636363636363635,187236,592,132,eval-test
foldbench_monomer,8cjd_A,663,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.07094594594594594,187236,592,592,eval-test
foldbench_monomer,8cjd_A,663,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.7779220183662263,187236,592,187236,eval-test
foldbench_monomer,8k2g_A,516,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.17248062015503876,124750,613,516,eval-test
foldbench_monomer,8k2g_A,516,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.24806201550387597,124750,613,258,eval-test
foldbench_monomer,8k2g_A,516,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.3106796116504854,124750,613,103,eval-test
foldbench_monomer,8k2g_A,516,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.15823817292006526,124750,613,613,eval-test
foldbench_monomer,8k2g_A,516,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.8766836713754962,124750,613,124750,eval-test
foldbench_monomer,8k2g_A,516,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.06589147286821706,2979,52,516,eval-test
foldbench_monomer,8k2g_A,516,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.10852713178294573,2979,52,258,eval-test
foldbench_monomer,8k2g_A,516,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.1650485436893204,2979,52,103,eval-test
foldbench_monomer,8k2g_A,516,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.23076923076923078,2979,52,52,eval-test
foldbench_monomer,8k2g_A,516,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.8658510945835851,2979,52,2979,eval-test
foldbench_monomer,8k2g_A,516,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.08527131782945736,5850,93,516,eval-test
foldbench_monomer,8k2g_A,516,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.11627906976744186,5850,93,258,eval-test
foldbench_monomer,8k2g_A,516,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.20388349514563106,5850,93,103,eval-test
foldbench_monomer,8k2g_A,516,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.22580645161290322,5850,93,93,eval-test
foldbench_monomer,8k2g_A,516,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.8738991895793994,5850,93,5850,eval-test
foldbench_monomer,8k2g_A,516,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.13372093023255813,115921,468,516,eval-test
foldbench_monomer,8k2g_A,516,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.1821705426356589,115921,468,258,eval-test
foldbench_monomer,8k2g_A,516,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.2621359223300971,115921,468,103,eval-test
foldbench_monomer,8k2g_A,516,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.14102564102564102,115921,468,468,eval-test
foldbench_monomer,8k2g_A,516,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.8617026309074156,115921,468,115921,eval-test
foldbench_monomer,8k2k_A,542,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.23062730627306274,137054,653,542,eval-test
foldbench_monomer,8k2k_A,542,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.3173431734317343,137054,653,271,eval-test
foldbench_monomer,8k2k_A,542,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.5185185185185185,137054,653,108,eval-test
foldbench_monomer,8k2k_A,542,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.20520673813169985,137054,653,653,eval-test
foldbench_monomer,8k2k_A,542,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.8978715110262953,137054,653,137054,eval-test
foldbench_monomer,8k2k_A,542,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.0959409594095941,3075,63,542,eval-test
foldbench_monomer,8k2k_A,542,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.15129151291512916,3075,63,271,eval-test
foldbench_monomer,8k2k_A,542,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.2222222222222222,3075,63,108,eval-test
foldbench_monomer,8k2k_A,542,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.3492063492063492,3075,63,63,eval-test
foldbench_monomer,8k2k_A,542,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.9190513079955311,3075,63,3075,eval-test
foldbench_monomer,8k2k_A,542,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.08671586715867159,6042,84,542,eval-test
foldbench_monomer,8k2k_A,542,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.12177121771217712,6042,84,271,eval-test
foldbench_monomer,8k2k_A,542,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.17592592592592593,6042,84,108,eval-test
foldbench_monomer,8k2k_A,542,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.16666666666666666,6042,84,84,eval-test
foldbench_monomer,8k2k_A,542,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.8933956345210121,6042,84,6042,eval-test
foldbench_monomer,8k2k_A,542,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.1992619926199262,127937,506,542,eval-test
foldbench_monomer,8k2k_A,542,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.26199261992619927,127937,506,271,eval-test
foldbench_monomer,8k2k_A,542,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.42592592592592593,127937,506,108,eval-test
foldbench_monomer,8k2k_A,542,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.20553359683794467,127937,506,506,eval-test
foldbench_monomer,8k2k_A,542,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.8843158723454557,127937,506,127937,eval-test
foldbench_monomer,8k2m_A,581,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.22547332185886404,153181,631,581,eval-test
foldbench_monomer,8k2m_A,581,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.296551724137931,153181,631,290,eval-test
foldbench_monomer,8k2m_A,581,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.47413793103448276,153181,631,116,eval-test
foldbench_monomer,8k2m_A,581,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.21394611727416799,153181,631,631,eval-test
foldbench_monomer,8k2m_A,581,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.9111580261803955,153181,631,153181,eval-test
foldbench_monomer,8k2m_A,581,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.0963855421686747,3303,67,581,eval-test
foldbench_monomer,8k2m_A,581,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.14482758620689656,3303,67,290,eval-test
foldbench_monomer,8k2m_A,581,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.23275862068965517,3303,67,116,eval-test
foldbench_monomer,8k2m_A,581,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.2835820895522388,3303,67,67,eval-test
foldbench_monomer,8k2m_A,581,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.912986827297382,3303,67,3303,eval-test
foldbench_monomer,8k2m_A,581,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.08433734939759036,6498,79,581,eval-test
foldbench_monomer,8k2m_A,581,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.11724137931034483,6498,79,290,eval-test
foldbench_monomer,8k2m_A,581,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.14655172413793102,6498,79,116,eval-test
foldbench_monomer,8k2m_A,581,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.20253164556962025,6498,79,79,eval-test
foldbench_monomer,8k2m_A,581,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.8792617249818083,6498,79,6498,eval-test
foldbench_monomer,8k2m_A,581,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.17900172117039587,143380,485,581,eval-test
foldbench_monomer,8k2m_A,581,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.2482758620689655,143380,485,290,eval-test
foldbench_monomer,8k2m_A,581,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.43103448275862066,143380,485,116,eval-test
foldbench_monomer,8k2m_A,581,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.1979381443298969,143380,485,485,eval-test
foldbench_monomer,8k2m_A,581,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.902735459639278,143380,485,143380,eval-test
foldbench_monomer,8k4m_A,137,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.0948905109489051,7021,119,137,eval-test
foldbench_monomer,8k4m_A,137,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.10294117647058823,7021,119,68,eval-test
foldbench_monomer,8k4m_A,137,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.1111111111111111,7021,119,27,eval-test
foldbench_monomer,8k4m_A,137,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.10084033613445378,7021,119,119,eval-test
foldbench_monomer,8k4m_A,137,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.8244620363358326,7021,119,7021,eval-test
foldbench_monomer,8k4m_A,137,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.08029197080291971,693,23,137,eval-test
foldbench_monomer,8k4m_A,137,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.10294117647058823,693,23,68,eval-test
foldbench_monomer,8k4m_A,137,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.14814814814814814,693,23,27,eval-test
foldbench_monomer,8k4m_A,137,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.17391304347826086,693,23,23,eval-test
foldbench_monomer,8k4m_A,137,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.7482154445165476,693,23,693,eval-test
foldbench_monomer,8k4m_A,137,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.08759124087591241,1278,22,137,eval-test
foldbench_monomer,8k4m_A,137,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.08823529411764706,1278,22,68,eval-test
foldbench_monomer,8k4m_A,137,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.07407407407407407,1278,22,27,eval-test
foldbench_monomer,8k4m_A,137,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.045454545454545456,1278,22,22,eval-test
foldbench_monomer,8k4m_A,137,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.8311559061957152,1278,22,1278,eval-test
foldbench_monomer,8k4m_A,137,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.08759124087591241,5050,74,137,eval-test
foldbench_monomer,8k4m_A,137,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.07352941176470588,5050,74,68,eval-test
foldbench_monomer,8k4m_A,137,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.07407407407407407,5050,74,27,eval-test
foldbench_monomer,8k4m_A,137,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.06756756756756757,5050,74,74,eval-test
foldbench_monomer,8k4m_A,137,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.8427560398018599,5050,74,5050,eval-test
foldbench_monomer,8k5j_A,427,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.20843091334894615,79017,468,427,eval-test
foldbench_monomer,8k5j_A,427,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.3004694835680751,79017,468,213,eval-test
foldbench_monomer,8k5j_A,427,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.3411764705882353,79017,468,85,eval-test
foldbench_monomer,8k5j_A,427,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.1987179487179487,79017,468,468,eval-test
foldbench_monomer,8k5j_A,427,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.9061482853590328,79017,468,79017,eval-test
foldbench_monomer,8k5j_A,427,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.07962529274004684,2343,42,427,eval-test
foldbench_monomer,8k5j_A,427,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.12206572769953052,2343,42,213,eval-test
foldbench_monomer,8k5j_A,427,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.2,2343,42,85,eval-test
foldbench_monomer,8k5j_A,427,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.2619047619047619,2343,42,42,eval-test
foldbench_monomer,8k5j_A,427,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.9002659299269469,2343,42,2343,eval-test
foldbench_monomer,8k5j_A,427,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.06557377049180328,4578,52,427,eval-test
foldbench_monomer,8k5j_A,427,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.0892018779342723,4578,52,213,eval-test
foldbench_monomer,8k5j_A,427,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.10588235294117647,4578,52,85,eval-test
